pipe_age_years,avg_pressure_bar,pressure_variance,night_flow_lps,flow_variance,complaint_count_30d,material_score,zone_id,actual_leak,predicted_probability,explanation,likely_cause
5.769774220369703,4.239084669443105,0.04684209612277264,0.3239653045519665,1.0592709896253005,0,0.4429353388689752,Zone-01,0,0.08666666666666667,Elevated night flow and pipe age,
15.677287466025849,6.368783335882295,0.32370114080028056,0.7973274959354666,0.7426519620389491,1,0.6509333115468848,Zone-04,0,0.22,Elevated average pressure and night flow,
18.936465146307494,3.6325434757092205,0.287117548367655,5.0477738664389324,0.02867415303143724,0,0.22685753904581374,Zone-10,1,0.5333333333333333,Elevated night flow and average pressure,Suspected active leak (flow signature)
20.842972167471356,6.065991538148581,0.2745841194250989,2.5888858807215165,0.4238681823502377,1,0.7130274359995731,Zone-17,1,0.29,Elevated average pressure and pipe material risk,Pressure-related stress
13.03640756315058,4.043850931881525,0.0534262891503184,0.5726538402880155,0.3405842593041521,1,0.04459207129595222,Zone-28,0,0.09333333333333334,Elevated night flow and pipe material risk,
34.92728577882741,5.412112448041845,0.4275799247339048,0.8718487833543596,0.44671630480851443,3,0.1250464464147607,Zone-08,0,0.36,Elevated pipe age and night flow,Aging infrastructure
11.107281429967358,4.193818208535382,0.36796182166128866,0.60365030293964,0.19572180555279295,1,0.8293999275250313,Zone-06,0,0.3333333333333333,Elevated night flow and pipe material risk,Suspected active leak (flow signature)
13.646250126481439,3.3237700983982834,0.44945653823753157,0.8445073590300096,0.324280242913859,2,0.09292663355091069,Zone-11,1,0.18,Elevated night flow and pipe material risk,
5.189561903848413,4.137893372291607,0.03231401409194835,1.649733655226579,0.6844930528024993,1,0.412395246313771,Zone-12,0,0.16666666666666666,Elevated pipe age and pressure fluctuation,
6.908370132601455,4.071051325247601,0.5339486474689292,6.255481787647323,0.4479101680088027,0,0.7717224056181109,Zone-16,1,0.66,Elevated night flow and pipe age,Suspected active leak (flow signature)
15.404516633405729,2.660993372195052,0.28607761650497276,0.34518809023422226,0.2954574025650127,0,0.7787696375915263,Zone-01,0,0.18666666666666668,Elevated night flow and average pressure,
21.07714638709909,4.034952778306122,0.13395170018327013,0.050218565402617835,0.19379315727405658,0,0.36689934970980265,Zone-05,0,0.13333333333333333,Elevated night flow and flow fluctuation,
18.133993591477175,3.6111345426309733,0.4101820047351747,3.14076011805477,0.19194677287031148,1,0.402330207566579,Zone-08,0,0.6233333333333333,Elevated average pressure and night flow,Pressure-related stress
32.63188900570346,5.050850694308924,0.5219691670661215,0.7270898742304467,0.053736943010560916,0,0.18800994942605465,Zone-01,0,0.19333333333333333,Elevated night flow and pipe age,
15.272226905521606,4.678172671697828,0.18297498332450987,7.920224303849052,0.86027197964927,1,0.836190730724552,Zone-04,1,0.9633333333333334,Elevated night flow and pipe material risk,Suspected active leak (flow signature)
20.897889087989515,4.31751036916408,0.14777711314687103,0.890492985573116,0.12999287164469964,1,0.5328460751867595,Zone-23,0,0.13666666666666666,Elevated night flow and flow fluctuation,
20.52530821779898,4.900932989150262,0.26416973330395727,0.5427305870649912,0.3926924247330929,0,0.8597363859296714,Zone-28,0,0.21,Elevated night flow and pipe material risk,
54.66747826421895,5.236977600318867,0.049113462970297804,0.10697135491290385,1.019277123040406,0,0.3023460883150978,Zone-01,0,0.2833333333333333,Elevated pipe age and night flow,Aging infrastructure
25.40411261365957,3.8938389942079668,0.5238191261059103,2.0370801356146866,0.5241686786261742,0,0.24035424196775368,Zone-12,1,0.2633333333333333,Elevated pipe material risk and pressure fluctuation,Aging infrastructure
15.190955002412945,4.070486044476878,0.04373328665286264,1.1452897612403725,0.18289178880830498,2,0.5337218530596571,Zone-18,0,0.13666666666666666,Elevated night flow and pressure fluctuation,
8.534749383302572,5.330081444544602,0.04660565142315334,0.1363262830093153,0.29852955868468933,1,0.8327083552906172,Zone-19,0,0.12666666666666668,Elevated night flow and pipe age,
8.320035018279063,4.754844838772463,0.07294950780941557,0.29095669790044015,0.12562568788566847,0,0.2259407937925485,Zone-24,0,0.12,Elevated night flow and pipe age,
13.59849043843165,4.641123025657697,0.12056980542494403,2.1921845813487844,0.19990149800952944,0,0.6583420938909001,Zone-19,0,0.16666666666666666,Elevated pipe age and pressure fluctuation,
12.112381829984066,6.012393729341583,0.11958952425055884,0.9809780913609366,0.27226559684110846,1,0.7135996058306419,Zone-14,0,0.15,Elevated average pressure and night flow,
20.828247910580266,4.823042504663411,0.13969366574262043,1.087147380155805,1.0230124853885647,1,0.9860036633090774,Zone-26,0,0.29,Elevated pipe material risk and night flow,Aging infrastructure
4.818364882662615,5.62472604131222,0.05874459371718337,0.431950982592466,1.4250724599978424,1,0.2844392673130991,Zone-01,1,0.2,Elevated night flow and flow fluctuation,
22.354910133479034,6.0371516212426295,0.2895784523704521,2.315919142778053,0.1156092800150527,0,0.6130150722099382,Zone-16,0,0.2733333333333333,Elevated average pressure and flow fluctuation,Pressure-related stress
30.304762222387353,4.725832071910942,0.13922352847930444,7.658065853496315,1.0728615293895745,2,0.28985446907148904,Zone-02,1,0.94,Elevated night flow and pipe age,Suspected active leak (flow signature)
11.350985852791071,3.4086478182819517,0.7414339335971164,3.995090072737575,0.2623345111969378,2,0.33844555366245244,Zone-06,1,0.67,Elevated pressure fluctuation and night flow,Pressure-related stress
36.476037079975924,4.6556575847330475,0.77845453614251,0.9215920129723414,0.07272537076560993,4,0.020008565170631654,Zone-14,1,0.44333333333333336,Elevated pipe age and pressure fluctuation,Aging infrastructure
13.33547211158832,3.700952514142358,0.1299070592969083,3.3838657961338665,1.0068190479419568,0,0.8867420735450939,Zone-24,0,0.62,Elevated pipe material risk and flow fluctuation,Aging infrastructure
8.490253783629,4.889036278804572,1.1706365819297786,0.6544070545073724,0.9817728791953918,1,0.7321498911633945,Zone-15,1,0.36333333333333334,Elevated pressure fluctuation and night flow,Pressure-related stress
15.369406771591859,4.146027795474321,0.09001879700108457,0.6922993136891232,0.38742590545525407,2,0.001912011656956758,Zone-13,0,0.18,Elevated night flow and pipe material risk,
42.48477832957973,3.162826193653104,0.3722193091394432,5.328394623740161,0.6580481145780703,1,0.7075530602113299,Zone-29,1,0.8133333333333334,Elevated night flow and pipe age,Suspected active leak (flow signature)
5.438675088984635,4.218370131715806,0.4403858089210925,2.6127580189409914,0.011021422703110873,3,0.05842391342318343,Zone-29,1,0.31333333333333335,Elevated pipe age and pipe material risk,Aging infrastructure
16.30156193405534,3.1481311803527157,0.07288580183907177,0.10309603708250077,1.070450664995733,2,0.21866431438308642,Zone-26,0,0.17333333333333334,Elevated night flow and average pressure,
38.18560973909729,4.928562222613945,0.16957489986152122,0.00821796529216101,1.0080601509442577,0,0.3203965463409151,Zone-02,0,0.2833333333333333,Elevated night flow and pipe age,Suspected active leak (flow signature)
19.644826660111836,3.8838575701276015,0.3373169863564543,0.5072614018593059,0.5759407369076514,1,0.6671809588342422,Zone-18,0,0.27,Elevated night flow and average pressure,Suspected active leak (flow signature)
16.914936866095008,5.788005720683302,0.24171841200657584,0.5745350746568951,0.16857754288965673,1,0.9068578336847781,Zone-22,0,0.15333333333333332,Elevated night flow and average pressure,
13.48125996881744,3.848760956140133,0.35967648465430674,1.297687306070359,0.07614226211124324,1,0.6627603847289455,Zone-15,0,0.25,Elevated night flow and flow fluctuation,Suspected active leak (flow signature)
4.930566550199053,3.3404215713572123,0.1954403282846206,0.004847970368552875,0.019740877961864748,1,0.9740817064189309,Zone-03,0,0.2866666666666667,Elevated night flow and pipe material risk,Suspected active leak (flow signature)
15.6898026209765,5.556984074206337,0.07402745715605986,0.4211482920696951,0.19903085779562082,1,0.7546355032196034,Zone-29,0,0.14333333333333334,Elevated night flow and average pressure,
8.21797491384586,4.896117072797311,0.49928238544496784,0.7722236807108991,0.15692060936146862,0,0.29644444696772043,Zone-26,0,0.14666666666666667,Elevated night flow and pipe age,
23.94940391160551,3.732000754163737,0.6212603508735077,3.723235230323874,1.1693320544084496,0,0.08235262564191004,Zone-04,1,0.61,Elevated pipe material risk and flow fluctuation,Aging infrastructure
10.966202610325354,5.04606799070199,0.8594735913739162,3.267057918597824,0.06784874330406206,1,0.8388662924098707,Zone-21,1,0.5366666666666666,Elevated pressure fluctuation and pipe material risk,Pressure-related stress
17.436094086371288,5.28818269829843,0.0050338365526707155,1.1735449803230475,0.23237322526779475,0,0.37841598355708495,Zone-08,0,0.15,Elevated night flow and pressure fluctuation,
12.422393659471513,3.3128684449224437,0.16581313235781578,2.343842553734182,0.7010379268670346,1,0.04621114951762606,Zone-20,0,0.13333333333333333,Elevated pipe material risk and average pressure,
18.95353259494385,4.1714092379374845,0.2129366481347556,7.137815620274125,0.3300738185730292,1,0.3063524214080494,Zone-14,0,0.91,Elevated night flow and pipe material risk,Suspected active leak (flow signature)
10.286113600608642,4.125479020771425,0.6325516615177739,0.07366127310787446,0.3467112464071738,0,0.07517162391924948,Zone-17,0,0.1,Elevated night flow and pipe material risk,
24.88876662485421,5.012070020349388,0.5487852137192554,0.5268593842291426,0.8150674174420016,1,0.9392647955104453,Zone-20,0,0.36,Elevated night flow and pipe material risk,Suspected active leak (flow signature)
18.60466124151777,3.735779601045751,0.2714112403650445,6.816895780674315,0.08982403684176478,1,0.3771130198234427,Zone-04,1,0.8933333333333333,Elevated night flow and average pressure,Suspected active leak (flow signature)
13.187156547513403,4.326333708067119,0.683328293078851,4.000897358976747,2.266922671332794,0,0.5727351999905151,Zone-13,0,0.7266666666666667,Elevated flow fluctuation and night flow,Suspected active leak (flow signature)
12.631406496509696,4.527457597464843,0.13082518460387663,0.8720954543441922,0.8953125885500426,0,0.5009727741403103,Zone-09,1,0.15,Elevated night flow and pipe age,
26.619385249458215,3.803530138530466,0.2116529348127499,3.61917692750114,0.6800338671498161,0,0.7764737717328682,Zone-16,0,0.69,Elevated night flow and pipe material risk,Suspected active leak (flow signature)
5.636781649092825,3.229687308245481,0.05184305653171467,9.260579142815217,0.5325966941738999,1,0.44374759365999084,Zone-25,1,0.82,Elevated night flow and pipe age,Suspected active leak (flow signature)
13.032470058182998,5.857643727779189,0.08345006342884859,1.6265060984623168,0.51903344238174,0,0.14198722052344082,Zone-06,0,0.14333333333333334,Elevated average pressure and pipe material risk,
24.005845872471504,5.990076078880938,0.13761861942626655,6.850697587739397,0.6577014655217572,3,0.5133966911948447,Zone-03,1,0.79,Elevated night flow and average pressure,Suspected active leak (flow signature)
32.784873420238455,5.512569536629043,0.12326181355453839,1.6161105768320967,1.5462523387504519,0,0.47228734187485943,Zone-20,1,0.29,Elevated flow fluctuation and pipe age,Suspected active leak (flow signature)
22.206438541958082,4.557932030182803,0.25904575561703413,0.876684405241527,0.10357405610683505,2,0.9698729704330027,Zone-21,0,0.2966666666666667,Elevated pipe material risk and night flow,Aging infrastructure
8.866770697655443,6.2093805085720755,0.1174367461145043,0.2917661497479037,0.10756772895991867,0,0.2746570003279515,Zone-13,0,0.04666666666666667,Elevated night flow and average pressure,
12.877547486728462,4.463040135398988,0.17192137360114298,4.59151991016038,0.8080709551136526,1,0.1690732821647214,Zone-10,1,0.5333333333333333,Elevated night flow and pipe material risk,Suspected active leak (flow signature)
9.66825801436009,5.137983890894744,0.043323124664616214,0.7155774251254996,0.7262021467068052,1,0.3583051624075855,Zone-05,0,0.19,Elevated night flow and pipe age,
5.052881763398862,3.927481948680034,0.08343767030679332,1.0051286475544148,0.15360536361311417,2,0.2167863869105342,Zone-09,0,0.21333333333333335,Elevated pipe age and night flow,
10.081804875041565,5.981967912170718,0.10724424561857118,6.251431222967167,0.47955168032389694,1,0.7992872762466456,Zone-12,0,0.91,Elevated night flow and average pressure,Suspected active leak (flow signature)
11.93589173830566,3.712047768518489,0.13791120307399438,1.6983505731962918,0.6627052670392127,2,0.6610483803727015,Zone-16,0,0.3333333333333333,Elevated average pressure and pipe age,Pressure-related stress
15.583035883274615,5.7316351901517875,0.7623101778585418,0.011580919754575553,0.47192211083170743,1,0.3901659444754074,Zone-16,0,0.26666666666666666,Elevated night flow and pressure fluctuation,Suspected active leak (flow signature)
14.071085027208907,4.594998576031779,0.23114034521387752,4.8023612555716175,0.10665674385459943,1,0.12293983763239669,Zone-20,0,0.39666666666666667,Elevated night flow and pipe material risk,Suspected active leak (flow signature)
12.698281943201778,4.347709549345554,0.820415353022882,5.260523424979688,0.5465775772787365,0,0.09695562146613246,Zone-04,0,0.49333333333333335,Elevated night flow and pressure fluctuation,Suspected active leak (flow signature)
48.23323055803654,5.905566538734307,0.0409529671784468,1.5871489306713245,0.184366862692947,2,0.515316580059943,Zone-01,1,0.5033333333333333,Elevated pipe age and average pressure,Aging infrastructure
40.629619625059846,3.661416783231613,0.08869559045950613,0.8066113680307886,0.34981585372048685,0,0.8472824591896364,Zone-12,0,0.38,Elevated pipe age and night flow,Aging infrastructure
2.828179231145063,3.8022847624801126,0.7152505897139618,6.036690011340006,0.09305724506840211,1,0.306824518993254,Zone-01,1,0.7366666666666667,Elevated night flow and pipe age,Suspected active leak (flow signature)
12.964344936350194,5.991299412073691,0.8934387586229692,0.2109536742344527,0.6249424676602501,0,0.20485188616423267,Zone-03,0,0.19,Elevated night flow and pressure fluctuation,
22.574538617773694,5.377311154368668,0.08835617542675248,2.434986006898484,0.6132351408981108,1,0.5112070406423704,Zone-04,0,0.4066666666666667,Elevated average pressure and pressure fluctuation,Pressure-related stress
14.66914234730773,5.3662818228124936,0.19203929937782566,1.9356247249827165,0.05718278738018958,0,0.004689683358799046,Zone-23,0,0.14333333333333334,Elevated pipe material risk and average pressure,
4.312086056451207,3.9057262467778884,1.13767616081214,0.5910901832880633,0.5379715725654981,1,0.11663048199013704,Zone-05,1,0.4666666666666667,Elevated pressure fluctuation and night flow,Pressure-related stress
5.628842315830406,4.174509903247992,0.15654957891425733,2.0475599687040407,0.43104528198034064,0,0.9748002861802316,Zone-10,0,0.2866666666666667,Elevated pipe material risk and pipe age,Aging infrastructure
11.337886962423687,5.136936921171257,0.2582074623502438,3.5056274235182543,0.44483609792548173,0,0.9371839789044766,Zone-07,0,0.5833333333333334,Elevated pipe material risk and night flow,Aging infrastructure
20.580239773254508,5.770791878889552,0.044560762037654585,1.3108127797800926,0.01363235795257652,1,0.813719783392098,Zone-30,0,0.3,Elevated average pressure and night flow,Pressure-related stress
24.002150132337224,4.382277867378248,1.0574395363736697,10.334415314487469,0.5550786815723421,1,0.3056656871801583,Zone-19,0,0.93,Elevated night flow and pressure fluctuation,Suspected active leak (flow signature)
14.475516828319112,4.55433075264071,0.5378497929970092,0.04000442486108987,0.4710812354008325,1,0.6405141507713107,Zone-02,1,0.23,Elevated night flow and pressure fluctuation,
31.428078200632257,4.271663330978025,0.33244605560250545,0.7576166855221402,0.4269984956750433,0,0.6539007145769283,Zone-20,0,0.1,Elevated night flow and pipe age,
